tig00000003	NZ_CP007243.1	85.466	633	86	6	845712	846342	1106967	1107595	0.0	654
tig00000003	NZ_CP007243.1	75.483	1138	238	36	1698803	1699920	1027245	1026129	6.14e-144	518
tig00000003	NZ_CP007243.1	90.674	386	34	1	859252	859637	1711276	1710893	2.86e-142	512
tig00000003	NZ_CP007243.1	92.857	336	22	2	438480	438815	2009694	2010027	1.73e-134	486
tig00000003	NZ_CP007243.1	83.597	506	80	2	431945	432450	2022967	2022465	4.85e-130	472
tig00000003	NZ_CP007243.1	89.790	333	33	1	2391806	2392138	282638	282307	3.83e-116	425
tig00000003	NZ_CP007243.1	88.657	335	35	3	2282369	2282702	394239	393907	4.99e-110	405
tig00000003	NZ_CP007243.1	88.110	328	34	5	844955	845279	1700829	1701154	6.50e-104	385
tig00000003	NZ_CP007243.1	86.325	351	45	3	917798	918147	2006200	2005852	3.02e-102	379
tig00000003	NZ_CP007243.1	81.612	397	50	14	1224015	1224392	1007868	1008260	1.45e-80	307
tig00000003	NZ_CP007243.1	96.089	179	6	1	849405	849583	1712309	1712132	1.46e-75	291
tig00000003	NZ_CP007243.1	75.887	564	126	9	1891876	1892434	781971	782529	3.16e-72	279
tig00000003	NZ_CP007243.1	84.586	266	39	2	1393434	1393698	1701157	1701421	3.18e-67	263
tig00000003	NZ_CP007243.1	84.170	259	37	4	855351	855608	1708899	1709154	8.90e-63	248
tig00000003	NZ_CP007243.1	88.442	199	20	3	2200903	2201100	486546	486350	1.93e-59	237
tig00000003	NZ_CP007243.1	83.206	262	36	7	855351	855608	831208	830951	2.49e-58	233
tig00000003	NZ_CP007243.1	83.206	262	36	7	855351	855608	847348	847091	2.49e-58	233
tig00000003	NZ_CP007243.1	79.586	338	56	8	1224065	1224392	2005331	2005665	3.22e-57	230
tig00000003	NZ_CP007243.1	95.588	136	6	0	92793	92928	40722	40587	6.98e-54	219
tig00000003	NZ_CP007243.1	85.149	202	27	3	848367	848568	281524	281326	1.95e-49	204
tig00000003	NZ_CP007243.1	78.914	313	52	11	2315874	2316178	368365	368059	2.53e-48	200
tig00000003	NZ_CP007243.1	90.370	135	12	1	89917	90051	39422	39289	4.26e-41	176
tig00000003	NZ_CP007243.1	89.552	134	12	2	2315737	2315869	368645	368513	7.13e-39	169
tig00000003	NZ_CP007243.1	74.792	361	83	8	1876980	1877336	95156	95512	5.55e-35	156
tig00000003	NZ_CP007243.1	93.333	105	5	2	2238969	2239073	448944	448842	2.00e-34	154
tig00000003	NZ_CP007243.1	91.489	94	8	0	2239833	2239926	442724	442631	3.36e-27	130
tig00000003	NZ_CP007243.1	90.426	94	5	4	2239835	2239926	449080	448989	2.02e-24	121
tig00000003	NZ_CP007243.1	88.776	98	7	3	2392664	2392760	281765	281671	2.62e-23	117
tig00000003	NZ_CP007243.1	88.889	90	9	1	877192	877280	1562777	1562688	4.38e-21	110
tig00000003	NZ_CP007243.1	89.412	85	5	4	37022	37104	1346264	1346346	2.04e-19	104
tig00000003	NZ_CP007243.1	83.962	106	17	0	1098004	1098109	1944758	1944653	7.33e-19	102
tig00000003	NZ_CP007243.1	91.781	73	6	0	424251	424323	1996472	1996400	7.33e-19	102
tig00000003	NZ_CP007243.1	98.246	57	1	0	859617	859673	1710890	1710834	2.64e-18	100
tig00000003	NZ_CP007243.1	100.000	54	0	0	599921	599974	1840716	1840663	2.64e-18	100
tig00000003	NZ_CP007243.1	90.789	76	6	1	424257	424331	2007180	2007105	2.64e-18	100
tig00000003	NZ_CP007243.1	89.873	79	4	4	1086580	1086656	91986	92062	9.48e-18	99.0
tig00000003	NZ_CP007243.1	96.552	58	2	0	2282892	2282949	393789	393732	3.41e-17	97.1
tig00000003	NZ_CP007243.1	88.462	78	9	0	1086579	1086656	1161998	1162075	1.23e-16	95.3
tig00000003	NZ_CP007243.1	88.462	78	9	0	1297725	1297802	1346270	1346347	1.23e-16	95.3
tig00000003	NZ_CP007243.1	86.022	93	8	5	857082	857172	1710841	1710930	1.23e-16	95.3
tig00000003	NZ_CP007243.1	98.148	54	0	1	1716939	1716992	1027249	1027197	4.41e-16	93.5
tig00000003	NZ_CP007243.1	79.528	127	26	0	617819	617945	122634	122760	1.59e-15	91.6
tig00000003	NZ_CP007243.1	93.443	61	4	0	364444	364504	845951	846011	1.59e-15	91.6
tig00000003	NZ_CP007243.1	100.000	49	0	0	1698803	1698851	988088	988040	1.59e-15	91.6
tig00000003	NZ_CP007243.1	87.805	82	5	5	632291	632370	1484185	1484263	1.59e-15	91.6
tig00000003	NZ_CP007243.1	87.654	81	7	3	965141	965219	1840639	1840718	1.59e-15	91.6
tig00000003	NZ_CP007243.1	100.000	48	0	0	1716942	1716989	1037425	1037378	5.71e-15	89.8
tig00000003	NZ_CP007243.1	94.737	57	2	1	446250	446305	2007169	2007113	2.05e-14	87.9
tig00000003	NZ_CP007243.1	83.871	93	10	4	1297714	1297805	92071	91983	2.66e-13	84.2
tig00000003	NZ_CP007243.1	83.871	93	10	4	37019	37107	1162086	1161995	2.66e-13	84.2
tig00000003	NZ_CP007243.1	100.000	45	0	0	632296	632340	1842999	1842955	2.66e-13	84.2
tig00000003	NZ_CP007243.1	79.279	111	21	2	2079476	2079585	450774	450883	4.44e-11	76.8
tig00000003	NZ_CP007243.1	93.878	49	1	2	880665	880712	1561094	1561047	5.75e-10	73.1
tig00000003	NZ_CP007243.1	97.674	43	0	1	600986	601027	1999163	1999205	5.75e-10	73.1
tig00000003	NZ_CP007243.1	91.667	48	4	0	1153414	1153461	1252218	1252265	2.67e-08	67.6
tig00000003	NZ_CP007243.1	78.846	104	17	4	1699879	1699979	1999163	1999264	9.62e-08	65.8
tig00000003	NZ_CP007243.1	88.235	51	5	1	2236686	2236735	602893	602943	4.47e-06	60.2
tig00000003	NZ_CP007243.1	100.000	32	0	0	599923	599954	1484188	1484219	4.47e-06	60.2
tig00000003	NZ_CP007243.1	100.000	31	0	0	965185	965215	1842969	1842999	1.61e-05	58.4
tig00000004	NZ_CP007243.1	92.390	20590	1396	111	1	20465	129596	109053	0.0	29183
